Date,Temp,Dew Point,Relative Humidity,Wind Direction ,Windspeed,Pressure at the Station
09/10/2017 11:00,18.6,1.7,32,27,17,96.33
09/10/2017 12:00,19.7,-0.3,26,27,18,96.33
09/10/2017 13:00,19.5,-1,25,27,17,96.36
09/10/2017 14:00,20.6,-1.5,23,28,21,96.35
09/10/2017 15:00,21,-2.1,21,28,12,96.33
09/10/2017 16:00,19.8,-1.6,24,33,13,96.3
09/10/2017 17:00,18.6,-0.3,28,32,4,96.27
09/10/2017 18:00,16,2.4,40,0,1,96.25
09/10/2017 19:00,13.1,4.6,56,28,5,96.23
09/10/2017 20:00,11,5.5,69,28,3,96.21
09/10/2017 21:00,10,5.2,72,32,1,96.16
09/10/2017 22:00,9.2,5.1,76,34,1,96.13
09/10/2017 23:00,8.7,4.2,73,35,4,96.04
09/11/2017 00:00,8.4,4.7,78,36,1,95.96
09/11/2017 01:00,8.1,4.6,79,31,2,95.9
09/11/2017 02:00,7.8,4.4,79,34,1,95.86
09/11/2017 03:00,7.9,4.5,79,28,2,95.82
09/11/2017 04:00,7.5,4.9,83,,0,95.78
09/11/2017 05:00,7.7,5.1,84,15,2,95.76
09/11/2017 06:00,7.4,4.3,81,36,2,95.76
09/11/2017 07:00,7.9,4.8,81,32,2,95.76
09/11/2017 08:00,9,4.9,76,30,2,95.74
09/11/2017 09:00,9.7,5.3,74,32,2,95.76
09/11/2017 10:00,10.8,5.1,68,28,3,95.84
09/11/2017 11:00,10.7,5.3,69,34,8,95.89
09/11/2017 12:00,10.4,6.5,77,31,9,95.99
09/11/2017 13:00,10.5,8.1,85,33,8,96.09
09/11/2017 14:00,11.2,7.8,80,31,7,96.17
09/11/2017 15:00,11.5,7.1,74,28,9,96.25
09/11/2017 16:00,12.2,8.6,78,24,12,96.28
09/11/2017 17:00,12.2,7,70,25,17,96.34
09/11/2017 18:00,11.4,6.6,72,23,10,96.39
09/11/2017 19:00,9.3,6.2,81,22,2,96.47
09/11/2017 20:00,10.3,6.2,76,31,6,96.6
09/11/2017 21:00,9.7,5.4,75,30,6,96.64
09/11/2017 22:00,8.6,5,78,33,5,96.69
09/11/2017 23:00,8.6,5.3,80,29,5,96.74
09/12/2017 00:00,7.7,5.5,86,21,8,96.8
09/12/2017 01:00,6.5,5,90,24,5,96.86
09/12/2017 02:00,5.3,4,92,24,7,96.91
09/12/2017 03:00,5.1,3.8,92,16,3,96.97
09/12/2017 04:00,5.4,4.4,93,18,3,97.04
09/12/2017 05:00,5.3,4,92,26,2,97.08
09/12/2017 06:00,5.4,4.1,92,21,3,97.11
09/12/2017 07:00,6.6,4.8,88,18,4,97.16
09/12/2017 08:00,7.1,5.2,87,20,5,97.19
09/12/2017 09:00,8.4,5.4,81,20,2,97.24
09/12/2017 10:00,10.2,6.2,76,17,6,97.23
09/12/2017 11:00,12.4,3.9,56,32,13,97.25
09/12/2017 12:00,14.7,4,48,34,11,97.25
09/12/2017 13:00,13.9,3.5,50,34,12,97.25
09/12/2017 14:00,13.9,4.3,52,35,8,97.24
09/12/2017 15:00,15.1,3,44,35,9,97.23
09/12/2017 16:00,15.6,3.7,45,33,5,97.24
09/12/2017 17:00,13.8,4.4,53,0,1,97.26
09/12/2017 18:00,12.1,5.7,65,3,2,97.3
09/12/2017 19:00,9.8,6.3,79,28,4,97.34
09/12/2017 20:00,9.3,6.6,84,4,3,97.36
09/12/2017 21:00,8.6,7,90,32,2,97.4
09/12/2017 22:00,8.2,6.9,92,0,1,97.41
09/12/2017 23:00,8.4,6.8,89,20,3,97.44
9/13/2017 0:00,7.7,6.7,93,19,2,97.44
9/13/2017 1:00,7.7,7,95,20,4,97.43
9/13/2017 2:00,7.1,6.5,96,20,7,97.43
9/13/2017 3:00,6.2,5.7,96,20,6,97.42
9/13/2017 4:00,5.8,5.3,97,20,7,97.45
9/13/2017 5:00,5.3,4.8,97,19,7,97.47
9/13/2017 6:00,4.4,3.9,97,19,7,97.48
9/13/2017 7:00,4.7,4.2,96,20,8,97.48
9/13/2017 8:00,5.9,4.5,91,19,10,97.45
9/13/2017 9:00,9,5.6,79,18,10,97.45
9/13/2017 10:00,11.7,5.3,65,16,6,97.42
9/13/2017 11:00,15.5,2.4,41,33,10,97.38
9/13/2017 12:00,16.5,0.2,33,33,13,97.36
9/13/2017 13:00,15.8,0.2,35,32,10,97.34
9/13/2017 14:00,16.2,0,33,33,12,97.31
9/13/2017 15:00,16.3,0.4,34,33,9,97.31
9/13/2017 16:00,16.9,-0.2,31,31,13,97.29
9/13/2017 17:00,15.3,1.6,39,30,6,97.3
9/13/2017 18:00,14,2.7,46,31,4,97.3
9/13/2017 19:00,12.3,3.9,56,31,2,97.33
9/13/2017 20:00,10.1,5.1,71,23,2,97.35
9/13/2017 21:00,9.9,5.1,72,12,4,97.35
9/13/2017 22:00,9.6,5.3,74,24,2,97.35
9/13/2017 23:00,9.6,6,78,17,5,97.36
9/14/2017 0:00,9.5,6.2,79,21,3,97.37
9/14/2017 1:00,9.8,5.7,76,13,3,97.38
9/14/2017 2:00,9.7,6.4,80,23,8,97.37
9/14/2017 3:00,9.4,6.3,81,19,7,97.37
9/14/2017 4:00,9,6.1,82,18,6,97.39
9/14/2017 5:00,8.6,5.9,83,18,7,97.4
9/14/2017 6:00,7.7,5.6,87,17,6,97.44
9/14/2017 7:00,7.8,5.3,85,17,7,97.49
9/14/2017 8:00,8.1,4.8,80,19,8,97.52
9/14/2017 9:00,9,5.1,76,18,6,97.55
9/14/2017 10:00,11.6,5.6,67,20,9,97.53
9/14/2017 11:00,13.4,3.9,53,17,5,97.53
9/14/2017 12:00,15.5,4.3,47,18,5,97.5
9/14/2017 13:00,16.7,3.5,41,22,4,97.47
9/14/2017 14:00,18.1,3.5,38,17,7,97.42
9/14/2017 15:00,18.5,1.9,33,19,6,97.39
9/14/2017 16:00,18.7,1.2,31,15,7,97.37
9/14/2017 17:00,18.3,2.4,35,16,3,97.35
9/14/2017 18:00,16.4,2.9,40,14,2,97.33
9/14/2017 19:00,14.7,3.7,48,16,3,97.33
9/14/2017 20:00,10.4,5.3,71,25,2,97.32
9/14/2017 21:00,12.6,4,56,18,6,97.31
9/14/2017 22:00,11.3,3.8,60,17,7,97.3
9/14/2017 23:00,9.5,3.8,68,18,6,97.29
9/15/2017 0:00,8.3,3.8,73,18,3,97.28
9/15/2017 1:00,6.5,3.5,81,0,1,97.26
9/15/2017 2:00,4.4,1.9,84,31,2,97.23
9/15/2017 3:00,4.4,2.9,90,14,6,97.23
9/15/2017 4:00,4.6,2.6,87,18,4,97.22
9/15/2017 5:00,3.5,1.4,86,23,3,97.2
9/15/2017 6:00,2.8,1.4,90,,0,97.21
9/15/2017 7:00,4.5,2.2,85,17,3,97.2
9/15/2017 8:00,6.4,2.4,76,15,4,97.19
9/15/2017 9:00,8.6,2.5,66,17,7,97.16
9/15/2017 10:00,10.7,2.9,59,19,6,97.11
9/15/2017 11:00,13.5,3.6,51,16,4,97.07
9/15/2017 12:00,16.2,4.3,45,21,7,97.03
9/15/2017 13:00,17.9,4.2,40,13,4,96.96
9/15/2017 14:00,19,3.2,35,14,5,96.91
9/15/2017 15:00,20.5,2.9,31,11,5,96.84
9/15/2017 16:00,20.7,3.6,32,10,6,96.79
9/15/2017 17:00,19.3,3.9,36,10,3,96.74
9/15/2017 18:00,17.1,6.1,48,6,3,96.71
9/15/2017 19:00,13.2,6.3,63,34,3,96.71
9/15/2017 20:00,10.9,6.7,75,33,2,96.69
9/15/2017 21:00,10.7,6.7,76,34,4,96.66
9/15/2017 22:00,8.4,5.5,82,35,4,96.64
9/15/2017 23:00,6.9,4.5,85,26,6,96.63
9/16/2017 0:00,6.1,4,87,2,3,96.67
9/16/2017 1:00,4.8,2.6,86,28,6,96.67
9/16/2017 2:00,4.4,2.6,88,31,3,96.68
9/16/2017 3:00,4.3,2.8,90,0,1,96.69
9/16/2017 4:00,3.8,2.5,91,23,3,96.69
9/16/2017 5:00,3.1,1.8,91,26,3,96.71
9/16/2017 6:00,2.8,1.9,94,19,2,96.72
9/16/2017 7:00,3.6,2.6,94,17,3,96.73
9/16/2017 8:00,5.6,3.5,86,19,5,96.7
9/16/2017 9:00,8,4.3,77,17,3,96.69
9/16/2017 10:00,10.6,5,68,16,3,96.66
9/16/2017 11:00,14.7,4.4,50,17,4,96.62
9/16/2017 12:00,16.8,1.6,36,17,4,96.57
9/16/2017 13:00,17.5,2.1,36,13,5,96.51
9/16/2017 14:00,18.4,0.8,31,15,7,96.45
9/16/2017 15:00,18.8,0.4,29,15,4,96.4
9/16/2017 16:00,18.5,0.7,30,5,3,96.34
9/16/2017 17:00,17.3,2.7,37,7,4,96.29
9/16/2017 18:00,15.8,2.5,41,6,3,96.25
9/16/2017 19:00,12.7,3.4,53,6,2,96.21
9/16/2017 20:00,8.8,4.3,73,34,3,96.17
9/16/2017 21:00,7.1,3.5,78,33,3,96.14
9/16/2017 22:00,6.1,2.9,80,32,3,96.11
9/16/2017 23:00,5.1,2.2,82,2,1,96.08
9/17/2017 0:00,4.2,1.5,83,29,2,96.05
9/17/2017 1:00,2.5,0.5,87,33,4,96.01
9/17/2017 2:00,2.1,0.4,89,0,1,95.99
9/17/2017 3:00,1.3,-0.2,90,33,4,95.95
9/17/2017 4:00,1.4,-0.2,89,22,3,95.92
9/17/2017 5:00,0.6,0,96,,0,95.88
9/17/2017 6:00,0.3,-0.6,94,21,3,95.87
9/17/2017 7:00,1.1,0.2,94,0,1,95.85
9/17/2017 8:00,4.3,0.9,79,5,3,95.82
9/17/2017 9:00,7.7,3,72,4,4,95.78
9/17/2017 10:00,10.8,4.1,63,4,3,95.75
9/17/2017 11:00,12.9,3.8,54,6,4,95.71
9/17/2017 12:00,14,4.3,52,7,6,95.67
9/17/2017 13:00,15.7,4.2,46,34,2,95.63
9/17/2017 14:00,17.7,4.1,41,15,5,95.59
9/17/2017 15:00,18.2,3,36,11,6,95.54
9/17/2017 16:00,18.4,2.8,35,10,4,95.52
9/17/2017 17:00,17.5,2.9,38,7,6,95.49
9/17/2017 18:00,16.1,3.5,43,6,4,95.49
9/17/2017 19:00,12.2,4.7,60,4,3,95.51
9/17/2017 20:00,10.3,5,70,34,2,95.51
9/17/2017 21:00,11.3,4.9,65,0,1,95.5
9/17/2017 22:00,10.2,4.3,66,35,3,95.53
9/17/2017 23:00,9.6,4.5,70,36,2,95.54
9/18/2017 0:00,9.1,4.5,73,36,3,95.55
9/18/2017 1:00,7.3,4.9,85,10,1,95.61
9/18/2017 2:00,8.1,4.7,79,35,3,95.6
9/18/2017 3:00,6.9,5,88,15,6,95.66
9/18/2017 4:00,8,4.8,81,2,7,95.59
9/18/2017 5:00,6.5,4.8,89,30,6,95.68
9/18/2017 6:00,6.7,4.9,88,33,1,95.72
9/18/2017 7:00,7.8,4.8,82,1,3,95.72
9/18/2017 8:00,8.5,5.1,79,36,5,95.75
9/18/2017 9:00,10.2,5.3,72,1,5,95.78
9/18/2017 10:00,10.9,5.2,68,35,7,95.81
9/18/2017 11:00,12.4,4.9,60,2,8,95.81
9/18/2017 12:00,13.7,5.2,57,36,6,95.82
9/18/2017 13:00,14.4,5.5,55,36,5,95.81
9/18/2017 14:00,14.7,5.7,55,1,8,95.81
9/18/2017 15:00,15.4,5.8,53,36,10,95.81
9/18/2017 16:00,15.5,6.2,54,35,10,95.81
9/18/2017 17:00,15.2,6.1,55,1,9,95.84
9/18/2017 18:00,14.1,6.4,60,36,6,95.86
9/18/2017 19:00,13.2,6.2,62,36,6,95.9
9/18/2017 20:00,12.8,6.2,64,36,8,95.9
9/18/2017 21:00,12.4,6.4,67,1,6,95.92
9/18/2017 22:00,11.6,6.1,69,36,6,95.95
9/18/2017 23:00,11.4,6.4,71,36,7,95.97
9/19/2017 0:00,10.6,6.5,76,35,8,95.97
9/19/2017 1:00,10,6.6,79,36,6,96.01
9/19/2017 2:00,9.4,6.2,80,36,7,96.03
9/19/2017 3:00,8.6,5.7,82,36,6,96.06
9/19/2017 4:00,7.7,5.3,85,35,7,96.08
9/19/2017 5:00,7.5,5.2,85,35,8,96.12
9/19/2017 6:00,7.2,5,86,36,5,96.17
9/19/2017 7:00,7.5,5,84,34,7,96.21
9/19/2017 8:00,9.6,5.3,75,35,6,96.22
9/19/2017 9:00,10.1,5.1,71,35,8,96.25
9/19/2017 10:00,11.9,4.3,60,35,9,96.27
9/19/2017 11:00,13.2,4.3,54,36,9,96.24
9/19/2017 12:00,15,4.5,49,34,10,96.22
9/19/2017 13:00,15.8,3.2,43,35,10,96.2
9/19/2017 14:00,15.9,3.2,42,3,9,96.21
9/19/2017 15:00,16.2,3.5,43,1,8,96.23
9/19/2017 16:00,15.9,3.9,45,1,6,96.27
9/19/2017 17:00,15.5,4.2,47,1,4,96.33
9/19/2017 18:00,14.6,4,49,35,9,96.38
9/19/2017 19:00,14.1,2.8,46,36,12,96.43
9/19/2017 20:00,13,2.7,50,1,6,96.52
9/19/2017 21:00,12.5,3.1,53,36,8,96.57
9/19/2017 22:00,12,3.2,55,36,8,96.63
9/19/2017 23:00,11.1,3,58,36,9,96.67
9/20/2017 0:00,9.4,2.5,62,35,9,96.72
9/20/2017 1:00,8.2,2.3,66,36,8,96.78
9/20/2017 2:00,7.5,2.3,69,34,9,96.84
9/20/2017 3:00,6.7,2.2,73,34,6,96.9
9/20/2017 4:00,6.7,2.2,73,34,8,96.96
9/20/2017 5:00,6.7,2.3,74,34,6,97.04
9/20/2017 6:00,6.9,2.4,73,34,8,97.08
9/20/2017 7:00,7.1,2.4,72,36,6,97.12
9/20/2017 8:00,8.2,2.9,69,35,5,97.16
9/20/2017 9:00,10.4,2.7,59,35,8,97.17
9/20/2017 10:00,,,,,,
9/20/2017 11:00,,,,,,
9/20/2017 12:00,,,,,,
9/20/2017 13:00,,,,,,
9/20/2017 14:00,,,,,,
9/20/2017 15:00,,,,,,
9/20/2017 16:00,,,,,,
9/20/2017 17:00,13.2,2.3,48,34,12,97.23
9/20/2017 18:00,12.2,2.5,52,33,7,97.26
9/20/2017 19:00,11.5,2.8,55,32,7,97.3
9/20/2017 20:00,11.1,2.9,57,33,6,97.32
9/20/2017 21:00,10.7,2.8,58,35,5,97.33
9/20/2017 22:00,10,2.7,60,34,4,97.33
9/20/2017 23:00,9.6,2.6,61,33,3,97.33
9/21/2017 0:00,8.7,2.6,66,1,1,97.34
9/21/2017 1:00,7.7,3.1,73,,0,97.35
9/21/2017 2:00,6,2.4,77,3,2,97.38
9/21/2017 3:00,4.7,2.8,87,30,1,97.41
9/21/2017 4:00,3.6,1.8,88,,0,97.45
9/21/2017 5:00,2.1,0.6,90,0,1,97.48
9/21/2017 6:00,1.5,0.2,91,0,1,97.5
9/21/2017 7:00,2.8,1.2,89,32,3,97.52
9/21/2017 8:00,4.4,2.3,86,,0,97.52
9/21/2017 9:00,,,,,,
9/21/2017 10:00,,,,,,
9/21/2017 11:00,,,,,,
9/21/2017 12:00,,,,,,
9/21/2017 13:00,10.6,3.2,60,,0,97.47
9/21/2017 14:00,11.7,3.1,55,21,1,97.45
9/21/2017 15:00,13,3.1,51,14,3,97.42
9/21/2017 16:00,13.3,0.9,43,14,3,97.42
9/21/2017 17:00,12.3,1.8,49,,0,97.4
9/21/2017 18:00,10.1,3.8,65,,0,97.39
9/21/2017 19:00,6.8,3.4,79,27,2,97.4
9/21/2017 20:00,4.9,2.4,84,30,3,97.38
9/21/2017 21:00,3.6,1.7,87,,0,97.36
9/21/2017 22:00,2.5,0.9,89,30,4,97.34
9/21/2017 23:00,2.1,0.7,90,27,4,97.31
9/22/2017 0:00,2,0.6,90,27,4,97.3
9/22/2017 1:00,1.3,0.4,94,0,1,97.28
9/22/2017 2:00,0.1,-1.2,91,,0,97.25
9/22/2017 3:00,-1.1,-2.4,91,,0,97.23
9/22/2017 4:00,-1.3,-2.3,93,,0,97.21
9/22/2017 5:00,-1.4,-2.5,92,24,2,97.18
9/22/2017 6:00,-0.7,-1.9,92,,0,97.16
9/22/2017 7:00,0.9,-0.5,90,16,3,97.15
9/22/2017 8:00,2,-0.4,84,20,4,97.14
9/22/2017 9:00,4.1,0.2,76,19,4,97.11
9/22/2017 10:00,6.3,0.8,68,17,2,97.08
9/22/2017 11:00,8.9,0.9,57,9,5,97.01
9/22/2017 12:00,12.1,0.5,45,17,7,96.95
9/22/2017 13:00,13.2,-0.2,40,15,7,96.88
9/22/2017 14:00,14.3,0.5,39,16,7,96.85
9/22/2017 15:00,14.5,0.1,37,19,8,96.83
9/22/2017 16:00,13.9,1.3,42,1,2,96.82
9/22/2017 17:00,13,2.4,48,1,1,96.81
9/22/2017 18:00,12,3.2,55,33,3,96.81
9/22/2017 19:00,11.3,3.1,57,35,5,96.82
9/22/2017 20:00,10.4,3.2,61,1,2,96.8
9/22/2017 21:00,10,2.9,62,35,3,96.81
9/22/2017 22:00,9.3,2.9,65,,0,96.8
9/22/2017 23:00,8.4,3.4,71,,0,96.8
9/23/2017 0:00,8,3.5,73,,0,96.78
9/23/2017 1:00,7.4,3.7,77,,0,96.8
9/23/2017 2:00,7.4,3.6,77,26,2,96.79
9/23/2017 3:00,8,1.9,65,15,4,96.79
9/23/2017 4:00,7.5,1.5,66,0,1,96.81
9/23/2017 5:00,6.9,2.1,72,,0,96.8
9/23/2017 6:00,6.9,1.4,68,11,2,96.82
9/23/2017 7:00,6.8,1.8,70,16,2,96.82
9/23/2017 8:00,7,1.5,68,16,3,96.84
9/23/2017 9:00,7.5,2.1,69,17,2,96.84
9/23/2017 10:00,8.4,2.7,67,16,1,96.84
9/23/2017 11:00,9.5,2.9,64,10,2,96.81
9/23/2017 12:00,10.4,3.3,62,11,2,96.8
9/23/2017 13:00,11.3,3.5,59,,0,96.8
9/23/2017 14:00,12.5,3.9,56,9,6,96.75
9/23/2017 15:00,13.9,3,47,15,3,96.72
9/23/2017 16:00,13.9,4.1,52,13,2,96.69
9/23/2017 17:00,13.1,4.7,57,6,3,96.67
9/23/2017 18:00,12.6,4.4,58,9,5,96.65
9/23/2017 19:00,11.9,4.3,60,11,3,96.63
9/23/2017 20:00,10,4.1,67,0,1,96.6
9/23/2017 21:00,8.6,4.1,73,28,1,96.56
9/23/2017 22:00,7,3.9,80,33,3,96.55
9/23/2017 23:00,6.2,3.5,83,29,3,96.53
9/24/2017 0:00,5.5,3.1,85,34,2,96.48
9/24/2017 1:00,5.4,3.4,87,,0,96.45
9/24/2017 2:00,5.3,3,86,,0,96.43
9/24/2017 3:00,5.5,3.2,85,,0,96.42
9/24/2017 4:00,5.1,3.2,87,28,3,96.39
9/24/2017 5:00,5.4,3.7,89,4,1,96.38
9/24/2017 6:00,4.6,3.1,90,4,1,96.38
9/24/2017 7:00,4.6,3.2,91,4,2,96.38
9/24/2017 8:00,6.5,3.7,82,,0,96.39
9/24/2017 9:00,8.6,4,73,17,3,96.39
9/24/2017 10:00,10.4,4.4,66,5,3,96.37
9/24/2017 11:00,11.7,4.9,63,21,4,96.39
9/24/2017 12:00,14.1,5.7,57,17,5,96.37
9/24/2017 13:00,15.3,5.2,51,15,5,96.35
9/24/2017 14:00,16.4,6,50,11,3,96.34
9/24/2017 15:00,17.3,4.7,43,9,4,96.31
9/24/2017 16:00,17.1,4.9,44,10,4,96.28
9/24/2017 17:00,15.7,5.9,52,21,1,96.29
9/24/2017 18:00,13.9,6.6,61,27,2,96.27
9/24/2017 19:00,12.7,7.1,69,29,3,96.25
9/24/2017 20:00,12.3,7.1,70,21,2,96.21
9/24/2017 21:00,12.2,7.4,72,17,3,96.18
9/24/2017 22:00,10.3,6.6,78,0,1,96.16
9/24/2017 23:00,9,6.7,85,,0,96.16
9/25/2017 0:00,7.7,5.7,87,23,2,96.14
9/25/2017 1:00,7.2,5.7,91,18,3,96.14
9/25/2017 2:00,7.3,5.8,90,20,7,96.15
9/25/2017 3:00,7.1,5.8,92,19,6,96.17
9/25/2017 4:00,6.4,5.6,94,19,6,96.19
9/25/2017 5:00,6.3,5.4,94,21,4,96.22
9/25/2017 6:00,6.5,5.5,93,0,1,96.26
9/25/2017 7:00,6.8,5.5,92,20,6,96.3
9/25/2017 8:00,7,5.5,90,19,7,96.3
9/25/2017 9:00,8.1,5.4,83,21,11,96.32
9/25/2017 10:00,11.6,5.7,67,18,4,96.29
9/25/2017 11:00,15.2,5.9,54,14,2,96.3
9/25/2017 12:00,16.6,4.8,45,3,5,96.3
9/25/2017 13:00,18.9,4.7,39,23,4,96.28
9/25/2017 14:00,19.2,4.8,39,12,2,96.27
9/25/2017 15:00,19.7,3.8,35,19,5,96.28
9/25/2017 16:00,19.1,4.2,37,2,6,96.32
9/25/2017 17:00,18,3.5,38,36,6,96.36
9/25/2017 18:00,16.6,2.8,40,34,10,96.41
9/25/2017 19:00,14,2.3,45,34,4,96.49
9/25/2017 20:00,11.5,3.3,57,2,2,96.57
9/25/2017 21:00,8.2,2.6,68,27,7,96.61
9/25/2017 22:00,7.5,1.3,65,25,7,96.65
9/25/2017 23:00,7.6,3.4,74,18,6,96.7
9/26/2017 0:00,7.1,3.5,78,20,8,96.74
9/26/2017 1:00,4.9,1.7,79,23,5,96.81
9/26/2017 2:00,5.5,3,84,19,9,96.85
9/26/2017 3:00,4.9,2.9,87,21,10,96.87
9/26/2017 4:00,4,2.3,89,20,10,96.89
9/26/2017 5:00,4.2,2.1,86,20,13,96.93
9/26/2017 6:00,3.5,1.6,88,20,7,96.93
9/26/2017 7:00,4.1,1.7,84,22,11,96.96
9/26/2017 8:00,4.3,1.6,83,20,11,96.95
9/26/2017 9:00,6,1.5,73,20,12,96.94
9/26/2017 10:00,7.8,2.2,68,18,4,96.93
9/26/2017 11:00,9.4,2.8,63,20,2,96.91
9/26/2017 12:00,12.2,3,53,23,3,96.89
9/26/2017 13:00,13.5,3.8,52,21,4,96.87
9/26/2017 14:00,14.9,4.4,49,25,4,96.86
9/26/2017 15:00,15.1,4.6,49,27,2,96.86
9/26/2017 16:00,14.9,5.1,52,4,2,96.84
9/26/2017 17:00,14.2,6.1,58,3,1,96.85
9/26/2017 18:00,13.2,6.5,64,,0,96.85
9/26/2017 19:00,12,7.1,72,,0,96.86
9/26/2017 20:00,10.8,6.5,75,,0,96.87
9/26/2017 21:00,10.1,6,76,,0,96.88
9/26/2017 22:00,8.9,5.8,81,0,1,96.92
9/26/2017 23:00,9.4,5.5,77,34,2,96.98
9/27/2017 0:00,8.4,5.6,82,30,2,97
9/27/2017 1:00,8.5,5.5,81,,0,97.05
9/27/2017 2:00,8.5,6,84,,0,97.09
9/27/2017 3:00,8.8,5.5,80,3,3,97.13
9/27/2017 4:00,8.9,5.4,79,2,4,97.16
9/27/2017 5:00,8.6,5.6,81,21,3,97.25
9/27/2017 6:00,8.2,5.6,84,0,1,97.29
9/27/2017 7:00,9,5.6,80,30,3,97.34
9/27/2017 8:00,9.5,5.8,78,36,1,97.41
9/27/2017 9:00,10.2,6.3,77,1,4,97.44
9/27/2017 10:00,10.8,6.4,74,3,6,97.48
9/27/2017 11:00,11.4,6.5,72,3,6,97.46
9/27/2017 12:00,13.2,6.8,65,31,3,97.53
9/27/2017 13:00,13.4,6.3,62,3,3,97.47
9/27/2017 14:00,15.7,6,52,2,3,97.41
9/27/2017 15:00,16,6,51,3,3,97.34
9/27/2017 16:00,16,6.4,53,36,4,97.28
9/27/2017 17:00,15.4,6.9,57,34,2,97.22
9/27/2017 18:00,13.7,6.9,64,36,3,97.21
9/27/2017 19:00,12.4,6.8,69,7,3,97.19
9/27/2017 20:00,13.2,6.8,65,14,3,97.18
9/27/2017 21:00,12,6.6,69,13,2,97.12
9/27/2017 22:00,7.9,5,82,33,3,97.11
9/27/2017 23:00,8,6.1,88,6,3,97.07
9/28/2017 0:00,7.3,5.9,91,36,3,97.04
9/28/2017 1:00,6.3,5.3,93,6,3,97
9/28/2017 2:00,5.1,4.6,97,2,4,96.99
9/28/2017 3:00,3.8,3.4,97,1,3,96.92
9/28/2017 4:00,3.3,3,98,1,5,96.89
9/28/2017 5:00,2.8,2.6,98,36,2,96.86
9/28/2017 6:00,2.1,1.9,99,30,2,96.81
9/28/2017 7:00,3.3,3.1,99,,0,96.76
9/28/2017 8:00,4.5,4.2,98,14,2,96.7
9/28/2017 9:00,6.7,5.1,89,19,3,96.65
9/28/2017 10:00,10.3,5.7,73,23,2,96.56
9/28/2017 11:00,11.6,6.7,72,25,1,96.5
9/28/2017 12:00,12.7,7,69,20,1,96.39
9/28/2017 13:00,14.5,7.5,62,18,2,96.35
9/28/2017 14:00,14.9,7.8,63,0,1,96.24
9/28/2017 15:00,15.1,8.8,66,34,2,96.22
9/28/2017 16:00,13.8,8.9,72,,0,96.13
9/28/2017 17:00,13.5,9.3,76,36,2,96.08
9/28/2017 18:00,12.6,8.7,77,33,2,96.07
9/28/2017 19:00,11.1,8.5,84,16,3,96.05
9/28/2017 20:00,9.9,7.9,87,24,3,96.01
9/28/2017 21:00,9.3,7.6,89,28,1,96
9/28/2017 22:00,8.1,6.9,92,35,1,96.01
9/28/2017 23:00,7.8,7.1,95,9,1,96.03
9/29/2017 0:00,7.5,7,97,24,7,96.06
9/29/2017 1:00,6.5,5.8,95,17,2,96.06
9/29/2017 2:00,6.6,6.2,97,18,3,96.08
9/29/2017 3:00,6.2,5.9,98,19,2,96.08
9/29/2017 4:00,6.1,5.7,97,,0,96.09
9/29/2017 5:00,6,5.6,97,20,3,96.07
9/29/2017 6:00,5.6,5.2,98,23,2,96.09
9/29/2017 7:00,5.9,5.5,97,18,4,96.07
9/29/2017 8:00,7.1,6.4,95,20,4,96.04
9/29/2017 9:00,8.4,7.3,93,18,2,96.01
9/29/2017 10:00,10.2,7.7,84,16,1,96
9/29/2017 11:00,11.2,8.2,82,8,2,96
9/29/2017 12:00,13.1,8.4,73,3,4,95.96
9/29/2017 13:00,16.3,8.1,59,1,7,95.91
9/29/2017 14:00,16.9,8.7,58,1,4,95.85
9/29/2017 15:00,16.4,8.7,60,1,3,95.85
9/29/2017 16:00,15.7,9.2,65,34,6,95.83
9/29/2017 17:00,14.6,9.6,72,34,8,95.8
9/29/2017 18:00,13.4,9.3,76,33,6,95.82
9/29/2017 19:00,12,9.3,84,33,11,95.83
9/29/2017 20:00,11.1,9.8,92,32,11,95.8
9/29/2017 21:00,10.7,9.5,92,34,12,95.77
9/29/2017 22:00,10.4,9.3,93,34,10,95.79
9/29/2017 23:00,10.1,9.2,94,34,9,95.77
9/30/2017 0:00,10,9.1,94,33,7,95.77
9/30/2017 1:00,9.9,9,94,31,9,95.74
9/30/2017 2:00,9.9,9.1,95,32,6,95.73
9/30/2017 3:00,9.7,9.1,96,31,6,95.71
9/30/2017 4:00,9.6,8.8,95,30,10,95.71
9/30/2017 5:00,9.1,8.2,95,31,12,95.72
9/30/2017 6:00,8.6,7.8,94,31,10,95.77
9/30/2017 7:00,8.4,7.4,93,31,16,95.83
9/30/2017 8:00,8,6.8,92,33,20,95.92
9/30/2017 9:00,7.9,6.1,88,33,16,96.01
9/30/2017 10:00,7.6,5.2,85,33,15,96.1
9/30/2017 11:00,7.4,4.6,83,32,14,96.17
9/30/2017 12:00,8.4,4.9,78,33,15,96.2
9/30/2017 13:00,8.2,4.2,76,32,15,96.24
9/30/2017 14:00,8.5,4.1,74,33,11,96.3
9/30/2017 15:00,8.2,3.4,72,34,14,96.37
9/30/2017 16:00,7.5,3.3,75,34,11,96.45
9/30/2017 17:00,7.2,2.8,74,35,11,96.53
9/30/2017 18:00,6.5,2.8,77,34,10,96.62
9/30/2017 19:00,5.8,2.9,82,33,10,96.7
9/30/2017 20:00,5,2.3,83,35,11,96.78
9/30/2017 21:00,4.4,1.7,83,35,12,96.86
9/30/2017 22:00,4.3,1.5,82,35,9,96.97
